NODE_ID, EVENT_TYPE, EVENT_TIME, VOLTAGE, AMPERE, POWER_FACTOR, ACTIVE_POWER, REACTIVE_POWER, APPARENT_POWER, AMOUNT_OF_ACTIVE_POWER, ALS_LEVEL, DIMMING_LEVEL, VIBRATION_X, VIBRATION_Y, VIBRATION_Z, VIBRATION_MAX, NOISE_ORIGIN_DECIBEL, NOISE_ORIGIN_FREQUENCY, NOISE_DECIBEL, NOISE_FREQUENCY, GPS_LONGITUDE, GPS_LATITUDE, GPS_ALTITUDE, GPS_SATELLITE_COUNT
B33,1,2017-01-02T06:13:29,226.286,0.653948,0.9885,146.988,5410000,148.119,1025.296875,,,,,,,,,,,,,,
B34,1,2017-01-02T06:13:34,226.734,0.653948,0.9885,145.311,5410000,148.701,1037.593506,,,,,,,,,,,,,,
A3B,1,2017-01-02T06:13:37,214.459,0.742548,0.991861,156.763,5410000,159.643,7583.734375,,,,,,,,,,,,,,
B3F,1,2017-01-02T06:13:38,223.6,0.727781,0.990668,159.897,5410000,162.752,200.1232452,,,,,,,,,,,,,,
A15,1,2017-01-02T06:13:44,221.324,0.675043,0.989394,148.291,5410000,149.492,1083.550537,,,,,,,,,,,,,,
B39,1,2017-01-02T06:13:56,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B37,1,2017-01-02T06:13:58,226.249,0.656058,0.98757,146.918,5410000,148.414,1040.802246,,,,,,,,,,,,,,
B2C,1,2017-01-02T06:14:00,223.376,0.662386,0.988952,146.696,5410000,148.079,1034.969604,,,,,,,,,,,,,,
B24,65,2017-01-02T06:14:01,,,,,,,,,,,,,,,,,,129.037,35.212,95.3,8
A0E,1,2017-01-02T06:14:04,214.646,0.691919,0.990252,146.666,5410000,148.529,1046.109497,,,,,,,,,,,,,,
A11,1,2017-01-02T06:14:13,216.026,0.694029,0.991075,146.982,5410000,149.498,1110.698486,,,,,,,,,,,,,,
A2F,1,2017-01-02T06:14:14,221.996,0.666605,0.989394,145.327,5410000,148.014,1037.657593,,,,,,,,,,,,,,
A05,1,2017-01-02T06:14:19,224.719,0.658167,0.9885,146.523,5410000,147.89,1009.498901,,,,,,,,,,,,,,
A30,1,2017-01-02T06:14:19,221.847,0.719343,0.990252,156.701,5410000,159.135,97.16960144,,,,,,,,,,,,,,
A19,1,2017-01-02T06:14:21,221.884,0.670824,0.989394,146.608,5410000,148.944,1062.559448,,,,,,,,,,,,,,
B27,1,2017-01-02T06:14:23,221.511,0.666605,0.989828,146.697,5410000,147.703,1013.265991,,,,,,,,,,,,,,
B23,1,2017-01-02T06:14:31,221.996,0.677153,0.988952,148.742,5410000,150.343,1138.489624,,,,,,,,,,,,,,
B2D,1,2017-01-02T06:14:34,222.406,0.668715,0.988952,147.463,5410000,147.887,1049.578003,,,,,,,,,,,,,,
A01,1,2017-01-02T06:14:38,222.667,0.734109,0.991075,162.384,5410000,164.055,301.9764709,,,,,,,,,,,,,,
A0A,1,2017-01-02T06:14:44,223.749,0.662386,0.9885,145.37,5410000,148.213,1070.873779,,,,,,,,,,,,,,
B2E,1,2017-01-02T06:14:47,222.257,0.670824,0.989828,147.205,5410000,149.502,1105.96582,,,,,,,,,,,,,,
B3E,1,2017-01-02T06:14:48,224.906,0.660277,0.988952,145.955,5410000,148.487,1051.674561,,,,,,,,,,,,,,
A04,1,2017-01-02T06:14:52,224.16,0.658167,0.9885,144.816,5410000,147.608,1018.207947,,,,,,,,,,,,,,
A17,1,2017-01-02T06:14:54,222.593,0.664496,0.98757,144.304,5410000,147.924,1006.288452,,,,,,,,,,,,,,
A14,1,2017-01-02T06:14:56,219.421,0.677153,0.989828,146.63,5410000,148.57,1055.320801,,,,,,,,,,,,,,
B24,1,2017-01-02T06:14:56,221.511,0.727781,0.990252,159.024,5410000,161.692,180.0540924,,,,,,,,,,,,,,
B39,1,2017-01-02T06:14:56,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A0C,1,2017-01-02T06:14:57,213.041,0.704576,0.99224,148.177,5410000,150.102,1160.842651,,,,,,,,,,,,,,
B22,1,2017-01-02T06:14:57,222.443,0.666605,0.989394,147.962,5410000,148.262,1054.154541,,,,,,,,,,,,,,
A07,1,2017-01-02T06:15:00,224.533,0.675043,0.98757,150.287,5410000,151.625,1200.169678,,,,,,,,,,,,,,
B28,1,2017-01-02T06:15:01,224.458,0.660277,0.9885,146.428,5410000,148.124,1037.712646,,,,,,,,,,,,,,
A44,1,2017-01-02T06:15:04,224.421,0.715124,0.989394,157.132,5410000,160.855,155.2467194,,,,,,,,,,,,,,
A45,1,2017-01-02T06:15:07,214.459,0.698248,0.990252,147.58,5410000,149.383,7110.670898,,,,,,,,,,,,,,
A31,1,2017-01-02T06:15:09,221.287,0.72989,0.989828,158.974,5410000,162.048,205.4765778,,,,,,,,,,,,,,
B1F,65,2017-01-02T06:15:09,,,,,,,,,,,,,,,,,,129.038,35.211,117.6,7
A12,1,2017-01-02T06:15:11,216.437,0.685591,0.990252,147.344,5410000,148.056,1048.113159,,,,,,,,,,,,,,
B1F,65,2017-01-02T06:15:12,,,,,,,,,,,,,,,,,,129.038,35.211,117.2,7
B1F,65,2017-01-02T06:15:13,,,,,,,,,,,,,,,,,,129.038,35.211,117.4,7
B25,1,2017-01-02T06:15:14,221.436,0.713014,0.990252,154.986,5410000,157.96,20.6774025,,,,,,,,,,,,,,
A0B,1,2017-01-02T06:15:15,223.712,0.708795,0.989828,156.241,5410000,158.099,48.97248077,,,,,,,,,,,,,,
A06,1,2017-01-02T06:15:20,224.533,0.660277,0.9885,147.402,5410000,148.833,1059.5979,,,,,,,,,,,,,,
A1E,1,2017-01-02T06:15:20,227.406,0.64762,0.98804,144.56,5410000,147.249,1005.980286,,,,,,,,,,,,,,
A3A,1,2017-01-02T06:15:30,224.607,0.666605,0.9885,146.438,5410000,149.15,1100.426147,,,,,,,,,,,,,,
A09,1,2017-01-02T06:15:42,223.451,0.670824,0.9885,149.182,5410000,150.014,1132.522339,,,,,,,,,,,,,,
A1C,1,2017-01-02T06:15:42,227.145,0.672934,0.98804,151.205,5410000,152.486,1263.948608,,,,,,,,,,,,,,
A32,33,2017-01-02T06:15:44,,,,,,,,,,255,240,59,255,,,,,,,,
B39,1,2017-01-02T06:15:56,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A1A,1,2017-01-02T06:15:58,223.152,0.717233,0.990668,158.875,5410000,160.085,106.5050507,,,,,,,,,,,,,,
A2F,33,2017-01-02T06:16:09,,,,,,,,,,8,244,62,244,,,,,,,,
B2A,1,2017-01-02T06:16:16,224.794,0.664496,0.9885,146.58,5410000,148.992,1102.795776,,,,,,,,,,,,,,
B1F,33,2017-01-02T06:16:16,,,,,,,,,,4,0,62,62,,,,,,,,
B1F,65,2017-01-02T06:16:43,,,,,,,,,,,,,,,,,,129.038,35.211,98.3,6
A32,1,2017-01-02T06:16:52,221.66,0.721452,0.990668,157.863,5410000,160.431,158.0388184,,,,,,,,,,,,,,
B39,1,2017-01-02T06:16:55,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B35,1,2017-01-02T06:17:03,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A1E,65,2017-01-02T06:17:22,,,,,,,,,,,,,,,,,,129.038,35.2106,100.5,8
B39,1,2017-01-02T06:17:55,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B24,65,2017-01-02T06:18:48,,,,,,,,,,,,,,,,,,129.037,35.212,98.4,7
B39,1,2017-01-02T06:18:54,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B39,1,2017-01-02T06:19:54,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B1F,33,2017-01-02T06:19:59,,,,,,,,,,12,220,68,220,,,,,,,,
B39,1,2017-01-02T06:20:54,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A43,33,2017-01-02T06:21:14,,,,,,,,,,1,227,67,227,,,,,,,,
A2F,33,2017-01-02T06:21:47,,,,,,,,,,1,230,62,230,,,,,,,,
B39,1,2017-01-02T06:21:53,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B39,1,2017-01-02T06:22:54,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B20,33,2017-01-02T06:23:20,,,,,,,,,,3,231,66,231,,,,,,,,
B1F,33,2017-01-02T06:23:22,,,,,,,,,,6,233,63,233,,,,,,,,
B26,49,2017-01-02T06:23:27,,,,,,,,,,,,,,7,100,0.7,10000,,,,
B39,1,2017-01-02T06:23:53,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B1F,33,2017-01-02T06:24:12,,,,,,,,,,251,252,63,252,,,,,,,,
A31,33,2017-01-02T06:24:22,,,,,,,,,,253,244,59,253,,,,,,,,
A31,33,2017-01-02T06:24:25,,,,,,,,,,254,5,63,254,,,,,,,,
A31,33,2017-01-02T06:24:43,,,,,,,,,,1,213,57,213,,,,,,,,
A31,33,2017-01-02T06:24:47,,,,,,,,,,255,232,56,255,,,,,,,,
B39,1,2017-01-02T06:24:52,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A31,49,2017-01-02T06:25:47,,,,,,,,,,,,,,11,100,1.1,10000,,,,
B20,1,2017-01-02T06:25:48,223.973,0.664496,0.9885,146.274,5410000,148.424,1167.537476,,,,,,,,,,,,,,
B29,1,2017-01-02T06:25:49,225.689,0.717233,0.991075,159.114,5410000,162.267,311.0920105,,,,,,,,,,,,,,
B39,1,2017-01-02T06:25:52,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A18,1,2017-01-02T06:26:19,222.145,0.721452,0.972235,157.023,5410000,160.334,247.8849335,,,,,,,,,,,,,,
A02,1,2017-01-02T06:26:25,224.943,0.677153,0.992972,149.717,5410000,152.276,1365.641846,,,,,,,,,,,,,,
B39,1,2017-01-02T06:26:52,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B26,1,2017-01-02T06:27:01,222.22,0.670824,0.990252,146.064,5410000,149.051,1211.599487,,,,,,,,,,,,,,
B1F,1,2017-01-02T06:27:19,223.861,0.6877,0.989828,152.602,5410000,153.546,1450.820801,,,,,,,,,,,,,,
A43,1,2017-01-02T06:27:22,227.368,0.649729,0.98757,146.447,5410000,147.703,1144.626587,,,,,,,,,,,,,,
A13,1,2017-01-02T06:27:23,217.966,0.681372,0.990252,145.647,5410000,148.113,1146.217529,,,,,,,,,,,,,,
B36,1,2017-01-02T06:27:31,227.294,0.656058,0.988952,148.239,5410000,149.167,1221.754883,,,,,,,,,,,,,,
B38,1,2017-01-02T06:27:31,226.622,0.658167,0.9885,148.159,5410000,149.235,1216.592773,,,,,,,,,,,,,,
B39,1,2017-01-02T06:27:52,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A1D,1,2017-01-02T06:27:54,228.413,0.651839,0.988952,147.132,5410000,148.9,1191.577759,,,,,,,,,,,,,,
A40,1,2017-01-02T06:28:15,214.422,0.694029,0.990668,145.919,5410000,149.129,1219.37207,,,,,,,,,,,,,,
B33,1,2017-01-02T06:28:21,227.033,0.651839,0.98757,145.856,5410000,148.533,1163.211182,,,,,,,,,,,,,,
B34,1,2017-01-02T06:28:26,227.518,0.651839,0.9885,146.445,5410000,148.317,1175.598999,,,,,,,,,,,,,,
A3B,1,2017-01-02T06:28:30,213.75,0.744657,0.99224,159.026,5410000,159.698,7732.717773,,,,,,,,,,,,,,
B3F,1,2017-01-02T06:28:30,224.496,0.723562,0.990252,159.634,5410000,162.45,352.0170288,,,,,,,,,,,,,,
A15,1,2017-01-02T06:28:37,220.988,0.677153,0.988952,147.589,5410000,149.655,1222.825439,,,,,,,,,,,,,,
B37,1,2017-01-02T06:28:51,226.66,0.653948,0.98757,145.483,5410000,148.235,1178.901001,,,,,,,,,,,,,,
B39,1,2017-01-02T06:28:51,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B2C,1,2017-01-02T06:28:52,224.421,0.658167,0.98804,146.2,5410000,148.187,1173.036499,,,,,,,,,,,,,,
A0E,1,2017-01-02T06:28:57,215.802,0.6877,0.990668,145.479,5410000,148.42,1184.370728,,,,,,,,,,,,,,
A11,1,2017-01-02T06:29:06,217.108,0.691919,0.990668,147.224,5410000,149.782,1250.428101,,,,,,,,,,,,,,
A2F,1,2017-01-02T06:29:07,221.287,0.668715,0.989394,146.613,5410000,148.344,1175.80603,,,,,,,,,,,,,,
A30,1,2017-01-02T06:29:12,221.921,0.717233,0.991075,157.764,5410000,159.221,246.2532043,,,,,,,,,,,,,,
A05,1,2017-01-02T06:29:13,225.13,0.656058,0.98757,144.681,5410000,147.778,1147.074097,,,,,,,,,,,,,,
A19,1,2017-01-02T06:29:14,223.824,0.664496,0.989394,146.88,5410000,149.208,1201.26123,,,,,,,,,,,,,,
B27,1,2017-01-02T06:29:17,220.839,0.670824,0.988952,144.974,5410000,148.149,1151.165894,,,,,,,,,,,,,,
B23,1,2017-01-02T06:29:24,222.518,0.675043,0.9885,147.553,5410000,150.323,1278.791992,,,,,,,,,,,,,,
B2D,1,2017-01-02T06:29:27,223.376,0.664496,0.9885,145.139,5410000,147.962,1187.924561,,,,,,,,,,,,,,
A01,1,2017-01-02T06:29:32,224.533,0.72989,0.989394,161.816,5410000,164,454.9808044,,,,,,,,,,,,,,
A0A,1,2017-01-02T06:29:38,224.309,0.662386,0.98804,146.096,5410000,148.162,1209.423096,,,,,,,,,,,,,,
B2E,1,2017-01-02T06:29:40,221.958,0.672934,0.9885,147.256,5410000,149.469,1245.422607,,,,,,,,,,,,,,
B3E,1,2017-01-02T06:29:42,224.197,0.660277,0.9885,145.576,5410000,148.031,1190.075195,,,,,,,,,,,,,,
A04,1,2017-01-02T06:29:45,225.428,0.656058,0.988952,146.467,5410000,147.893,1156.068604,,,,,,,,,,,,,,
A17,1,2017-01-02T06:29:47,224.607,0.658167,0.9885,145.462,5410000,148.333,1143.937744,,,,,,,,,,,,,,
A14,1,2017-01-02T06:29:49,220.018,0.677153,0.989394,146.068,5410000,148.579,1194.007935,,,,,,,,,,,,,,
B24,1,2017-01-02T06:29:49,221.623,0.727781,0.990252,159.842,5410000,161.421,331.0530701,,,,,,,,,,,,,,
B22,1,2017-01-02T06:29:50,223.152,0.666605,0.988952,145.955,5410000,148.822,1192.733032,,,,,,,,,,,,,,
B39,1,2017-01-02T06:29:50,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A0C,1,2017-01-02T06:29:51,215.765,0.696138,0.991075,147.119,5410000,150.233,1301.342407,,,,,,,,,,,,,,
A07,1,2017-01-02T06:29:53,225.018,0.675043,0.988952,149.154,5410000,151.452,1341.780029,,,,,,,,,,,,,,
B28,1,2017-01-02T06:29:55,225.204,0.658167,0.9885,146.758,5410000,148.574,1176.087769,,,,,,,,,,,,,,
A44,1,2017-01-02T06:29:58,225.055,0.713014,0.989394,159.543,5410000,160.561,305.3817444,,,,,,,,,,,,,,
A45,1,2017-01-02T06:30:01,217.295,0.6877,0.991075,147.475,5410000,149.512,7250.217285,,,,,,,,,,,,,,
A1D,49,2017-01-02T06:30:02,,,,,,,,,,,,,,13,40,1.3,4000,,,,
A31,1,2017-01-02T06:30:03,221.287,0.72989,0.991472,159.396,5410000,161.947,357.0185852,,,,,,,,,,,,,,
A12,1,2017-01-02T06:30:04,218.712,0.679262,0.989828,146.64,5410000,148.183,1186.587524,,,,,,,,,,,,,,
B25,1,2017-01-02T06:30:08,221.1,0.715124,0.989828,155.631,5410000,158.106,168.322113,,,,,,,,,,,,,,
A0B,1,2017-01-02T06:30:09,225.093,0.702467,0.990252,155.228,5410000,158.561,196.7320557,,,,,,,,,,,,,,
A1E,1,2017-01-02T06:30:13,227.667,0.64762,0.98757,144.774,5410000,147.332,1143.438843,,,,,,,,,,,,,,
B1F,33,2017-01-02T06:30:13,,,,,,,,,,253,246,65,253,,,,,,,,
A06,1,2017-01-02T06:30:14,225.652,0.658167,0.9885,146.575,5410000,148.48,1198.21875,,,,,,,,,,,,,,
A3A,1,2017-01-02T06:30:24,225.018,0.664496,0.98757,147.074,5410000,149.56,1239.841064,,,,,,,,,,,,,,
A09,1,2017-01-02T06:30:37,224.981,0.666605,0.98757,148.507,5410000,149.505,1272.434448,,,,,,,,,,,,,,
A1C,1,2017-01-02T06:30:37,227.07,0.670824,0.988952,150.217,5410000,152.708,1406.682251,,,,,,,,,,,,,,
B39,1,2017-01-02T06:30:50,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A1A,1,2017-01-02T06:30:53,222.817,0.717233,0.990668,156.865,5410000,159.28,255.8829651,,,,,,,,,,,,,,
B2A,1,2017-01-02T06:31:12,224.421,0.664496,0.98757,147.152,5410000,149.313,1242.305176,,,,,,,,,,,,,,
A32,1,2017-01-02T06:31:48,221.063,0.725671,0.990668,158.057,5410000,160.405,308.4478455,,,,,,,,,,,,,,
B39,1,2017-01-02T06:31:49,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B35,1,2017-01-02T06:32:00,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B25,33,2017-01-02T06:32:10,,,,,,,,,,15,14,62,62,,,,,,,,
B39,1,2017-01-02T06:32:50,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B39,1,2017-01-02T06:33:50,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B39,1,2017-01-02T06:34:49,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B25,33,2017-01-02T06:35:12,,,,,,,,,,13,17,62,62,,,,,,,,
B39,1,2017-01-02T06:35:49,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B39,1,2017-01-02T06:36:48,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A1D,65,2017-01-02T06:37:04,,,,,,,,,,,,,,,,,,129.038,35.2103,77.3,9
A1D,65,2017-01-02T06:37:11,,,,,,,,,,,,,,,,,,129.038,35.2103,77.6,9
B39,1,2017-01-02T06:37:48,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B39,1,2017-01-02T06:38:47,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B39,1,2017-01-02T06:39:47,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A1D,49,2017-01-02T06:40:22,,,,,,,,,,,,,,20,20,2,2000,,,,
B20,1,2017-01-02T06:40:37,223.376,0.666605,0.989394,145.177,5410000,148.823,1305.526001,,,,,,,,,,,,,,
B29,1,2017-01-02T06:40:38,224.197,0.725671,0.991861,160.187,5410000,162.328,462.2433472,,,,,,,,,,,,,,
B39,1,2017-01-02T06:40:46,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A18,1,2017-01-02T06:41:08,223.973,0.717233,0.989828,158.448,5410000,160.755,397.1582947,,,,,,,,,,,,,,
A02,1,2017-01-02T06:41:15,224.384,0.679262,0.991861,150.785,5410000,152.378,5.173523426,,,,,,,,,,,,,,
B39,1,2017-01-02T06:41:45,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B26,1,2017-01-02T06:41:53,221.063,0.675043,0.972235,148.464,5410000,149.24,1350.754639,,,,,,,,,,,,,,
B1F,65,2017-01-02T06:42:00,,,,,,,,,,,,,,,,,,129.038,35.211,59.3,5
B1F,1,2017-01-02T06:42:09,223.003,0.68981,0.989394,151.072,5410000,153.734,91.60438538,,,,,,,,,,,,,,
A43,1,2017-01-02T06:42:12,226.1,0.656058,0.98804,145.784,5410000,148.315,1282.266235,,,,,,,,,,,,,,
A13,1,2017-01-02T06:42:14,218.824,0.679262,0.990252,147.151,5410000,148.295,1284.128784,,,,,,,,,,,,,,
B38,1,2017-01-02T06:42:21,225.354,0.664496,0.989394,146.512,5410000,149.708,1355.558716,,,,,,,,,,,,,,
B36,1,2017-01-02T06:42:22,226.175,0.662386,0.989394,148.159,5410000,149.392,1360.768555,,,,,,,,,,,,,,
A1D,1,2017-01-02T06:42:45,227.592,0.653948,0.9885,147.856,5410000,149.289,1330.113281,,,,,,,,,,,,,,
B39,1,2017-01-02T06:42:47,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A40,1,2017-01-02T06:43:07,215.466,0.694029,0.991075,147.151,5410000,149.155,1358.387695,,,,,,,,,,,,,,
B33,1,2017-01-02T06:43:13,226.212,0.656058,0.988952,146.02,5410000,148.456,1301.202637,,,,,,,,,,,,,,
B34,1,2017-01-02T06:43:17,227.033,0.656058,0.988952,145.249,5410000,148.529,1313.736572,,,,,,,,,,,,,,
A3B,1,2017-01-02T06:43:21,214.571,0.746767,0.99224,158.948,5410000,159.851,7881.696777,,,,,,,,,,,,,,
B3F,1,2017-01-02T06:43:22,224.085,0.725671,0.990668,159.971,5410000,163.078,504.1017456,,,,,,,,,,,,,,
A15,1,2017-01-02T06:43:29,222.22,0.675043,0.990252,146.477,5410000,149.456,1362.185425,,,,,,,,,,,,,,
B1F,65,2017-01-02T06:43:36,,,,,,,,,,,,,,,,,,129.038,35.2111,80.8,6
B37,1,2017-01-02T06:43:43,226.324,0.656058,0.9885,146.734,5410000,148.499,1317.105469,,,,,,,,,,,,,,
B2C,1,2017-01-02T06:43:45,224.234,0.660277,0.9885,145.96,5410000,148.075,1311.21936,,,,,,,,,,,,,,
B39,1,2017-01-02T06:43:46,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A0E,1,2017-01-02T06:43:50,214.683,0.691919,0.991075,145.54,5410000,148.614,1322.755249,,,,,,,,,,,,,,
A11,1,2017-01-02T06:43:58,216.698,0.691919,0.990668,147.972,5410000,150.014,1390.303223,,,,,,,,,,,,,,
A2F,1,2017-01-02T06:44:00,222.332,0.666605,0.9885,146.293,5410000,148.721,1314.020874,,,,,,,,,,,,,,
A05,1,2017-01-02T06:44:05,225.428,0.653948,0.9885,145.326,5410000,147.881,1284.800659,,,,,,,,,,,,,,
A30,1,2017-01-02T06:44:05,221.809,0.719343,0.991075,156.688,5410000,159.543,395.4659119,,,,,,,,,,,,,,
A19,1,2017-01-02T06:44:07,223.6,0.666605,0.98804,147.71,5410000,149.126,1339.99353,,,,,,,,,,,,,,
B27,1,2017-01-02T06:44:09,222.033,0.666605,0.9885,146.758,5410000,147.595,1289.155273,,,,,,,,,,,,,,
B23,1,2017-01-02T06:44:17,222.406,0.677153,0.988952,149.255,5410000,150.653,1419.283081,,,,,,,,,,,,,,
B2D,1,2017-01-02T06:44:21,223.376,0.664496,0.989394,147.023,5410000,148.469,1326.336426,,,,,,,,,,,,,,
A01,1,2017-01-02T06:44:25,224.57,0.72989,0.990252,162.692,5410000,163.904,608.2112427,,,,,,,,,,,,,,
A0A,1,2017-01-02T06:44:31,224.421,0.662386,0.98804,147.56,5410000,148.647,1348.058105,,,,,,,,,,,,,,
B2E,1,2017-01-02T06:44:34,222.742,0.670824,0.988952,147.253,5410000,149.415,1384.961914,,,,,,,,,,,,,,
B3E,1,2017-01-02T06:44:34,224.719,0.660277,0.98804,146.409,5410000,148.414,1328.620117,,,,,,,,,,,,,,
A04,1,2017-01-02T06:44:39,225.093,0.658167,0.988952,146.467,5410000,148.154,1294.077026,,,,,,,,,,,,,,
A17,1,2017-01-02T06:44:41,224.011,0.662386,0.989394,146.308,5410000,148.362,1281.72168,,,,,,,,,,,,,,
B24,1,2017-01-02T06:44:42,221.735,0.727781,0.990252,160.119,5410000,161.876,482.1844177,,,,,,,,,,,,,,
A14,1,2017-01-02T06:44:43,220.242,0.677153,0.990668,147.478,5410000,149.162,1332.810425,,,,,,,,,,,,,,
B22,1,2017-01-02T06:44:43,222.966,0.666605,0.9885,145.687,5410000,148.648,1331.480103,,,,,,,,,,,,,,
A0C,1,2017-01-02T06:44:44,214.571,0.702467,0.991472,148.543,5410000,150.75,1441.906616,,,,,,,,,,,,,,
B39,1,2017-01-02T06:44:46,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A07,1,2017-01-02T06:44:47,225.204,0.675043,0.988952,149.819,5410000,152.479,1483.600464,,,,,,,,,,,,,,
B28,1,2017-01-02T06:44:49,224.682,0.660277,0.988952,146.158,5410000,148.4,1314.603516,,,,,,,,,,,,,,
B1F,33,2017-01-02T06:44:49,,,,,,,,,,5,241,64,241,,,,,,,,
B2D,33,2017-01-02T06:44:49,,,,,,,,,,0,244,62,244,,,,,,,,
A44,1,2017-01-02T06:44:52,225.167,0.715124,0.989394,158.802,5410000,161.075,455.5516663,,,,,,,,,,,,,,
A45,1,2017-01-02T06:44:55,216.362,0.691919,0.991075,148.12,5410000,149.673,7389.910156,,,,,,,,,,,,,,
A31,1,2017-01-02T06:44:57,222.182,0.72989,0.991075,161.121,5410000,162.107,508.6172485,,,,,,,,,,,,,,
A12,1,2017-01-02T06:44:58,216.101,0.6877,0.990668,146.715,5410000,148.655,1325.242676,,,,,,,,,,,,,,
B25,1,2017-01-02T06:45:02,221.809,0.713014,0.990252,157.372,5410000,158.205,316.1679382,,,,,,,,,,,,,,
A0B,1,2017-01-02T06:45:03,224.384,0.706686,0.990252,157.147,5410000,158.603,345.0335083,,,,,,,,,,,,,,
B1F,49,2017-01-02T06:45:07,,,,,,,,,,,,,,14,33,1.4,3300,,,,
A06,1,2017-01-02T06:45:08,225.391,0.660277,0.988952,147.589,5410000,148.838,1336.971069,,,,,,,,,,,,,,
A1E,1,2017-01-02T06:45:08,227.555,0.64762,0.987092,145.044,5410000,147.362,1280.970337,,,,,,,,,,,,,,
A3A,1,2017-01-02T06:45:19,224.682,0.664496,0.989394,146.729,5410000,149.75,1379.518799,,,,,,,,,,,,,,
A09,1,2017-01-02T06:45:31,224.16,0.668715,0.9885,146.963,5410000,149.83,1412.487183,,,,,,,,,,,,,,
A1C,1,2017-01-02T06:45:31,226.548,0.672934,0.989394,150.976,5410000,152.514,47.03953171,,,,,,,,,,,,,,
B26,49,2017-01-02T06:45:37,,,,,,,,,,,,,,13,50,1.3,5000,,,,
B39,1,2017-01-02T06:45:45,0,0,1,0,0,0,0,,,,,,,,,,,,,,
A1A,1,2017-01-02T06:45:48,221.287,0.721452,0.990668,156.73,5410000,159.626,405.3532715,,,,,,,,,,,,,,
B2A,1,2017-01-02T06:46:07,225.242,0.662386,0.989394,146.76,5410000,149.635,1381.999878,,,,,,,,,,,,,,
A32,33,2017-01-02T06:46:09,,,,,,,,,,253,251,60,253,,,,,,,,
B1F,33,2017-01-02T06:46:38,,,,,,,,,,254,251,66,254,,,,,,,,
A32,1,2017-01-02T06:46:45,221.175,0.725671,0.991075,157.677,5410000,160.541,458.7459412,,,,,,,,,,,,,,
B39,1,2017-01-02T06:46:45,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B2E,65,2017-01-02T06:46:53,,,,,,,,,,,,,,,,,,129.038,35.2108,83.7,6
B35,1,2017-01-02T06:46:56,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B2E,65,2017-01-02T06:46:58,,,,,,,,,,,,,,,,,,129.038,35.2108,85.6,8
A32,33,2017-01-02T06:47:43,,,,,,,,,,3,241,60,241,,,,,,,,
B39,1,2017-01-02T06:47:44,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B39,1,2017-01-02T06:48:44,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B1F,33,2017-01-02T06:49:39,,,,,,,,,,251,245,64,251,,,,,,,,
B39,1,2017-01-02T06:49:44,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B39,1,2017-01-02T06:50:43,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B39,1,2017-01-02T06:51:42,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B39,1,2017-01-02T06:52:43,0,0,1,0,0,0,0,,,,,,,,,,,,,,
B1F,65,2017-01-02T06:53:08,,,,,,,,,,,,,,,,,,129.038,35.2109,55.5,5
B23,65,2017-01-02T06:53:14,,,,,,,,,,,,,,,,,,129.037,35.212,95.8,8
B28,33,2017-01-02T06:53:21,,,,,,,,,,15,236,60,236,,,,,,,,
A40,65,2017-01-02T06:53:26,,,,,,,,,,,,,,,,,,129.041,35.209,116,11
